workload,size,corpus_tokens,live_arm,index_arm,regime,hit_rate,cached,footprint,infra_mode,c_live,c_index_query,saving_per_query,footprint_gib,infra_month,embed_once,churn_day,fixed_daily,break_even_qpd,feasible,live_window_exceeded,c_live_over_window,break_even_qpd_over_window,measured,hit_rate_basis
code,S,259429,agentic,indexed,openai,0.0,False,pca_uc_384_sq8,marginal,0.037422199999999996,0.039433800000000005,-0.002011600000000009,0.00043677312651742414,0.0032629562763923036,0.0031563600000000004,0.0,0.0001158494105602152,inf,True,False,,,True,uncached_list
code,S,259429,agentic,indexed,openai,0.0,True,sq8,marginal,0.037422199999999996,0.039433800000000005,-0.002011600000000009,0.0010690874127717688,0.007986721873962387,0.0031563600000000004,0.0,0.0002710449948746328,inf,True,False,,,True,measured
code,S,259429,agentic,indexed,openai,0.0,False,sq8,marginal,0.037422199999999996,0.039433800000000005,-0.002011600000000009,0.0010690874127717688,0.007986721873962387,0.0031563600000000004,0.0,0.0002710449948746328,inf,True,False,,,True,uncached_list
code,S,259429,agentic,indexed,open_weight,0.0,True,pca_uc_384_sq8,dedicated,0.0032475815315315313,0.0033965506006006,-0.0001489690690690687,0.00043677312651742414,86.06751,0.0031563600000000004,0.0,2.8276886475616436,inf,True,False,,,True,measured
code,S,259429,agentic,indexed,open_weight,0.0,False,pca_uc_384_sq8,dedicated,0.0032475815315315313,0.0033965506006006,-0.0001489690690690687,0.00043677312651742414,86.06751,0.0031563600000000004,0.0,2.8276886475616436,inf,True,False,,,True,uncached_list
code,S,259429,agentic,indexed,open_weight,0.0,True,sq8,dedicated,0.0032475815315315313,0.0033965506006006,-0.0001489690690690687,0.0010690874127717688,86.06751,0.0031563600000000004,0.0,2.8276886475616436,inf,True,False,,,True,measured
code,S,259429,agentic,indexed,open_weight,0.0,False,sq8,dedicated,0.0032475815315315313,0.0033965506006006,-0.0001489690690690687,0.0010690874127717688,86.06751,0.0031563600000000004,0.0,2.8276886475616436,inf,True,False,,,True,uncached_list
code,S,259429,agentic,indexed,open_weight,0.0,True,pca_uc_384_sq8,marginal,0.0032475815315315313,0.0033965506006006,-0.0001489690690690687,0.00043677312651742414,0.0032629562763923036,0.0031563600000000004,0.0,0.0001158494105602152,inf,True,False,,,True,measured
code,S,259429,agentic,indexed,open_weight,0.0,False,pca_uc_384_sq8,marginal,0.0032475815315315313,0.0033965506006006,-0.0001489690690690687,0.00043677312651742414,0.0032629562763923036,0.0031563600000000004,0.0,0.0001158494105602152,inf,True,False,,,True,uncached_list
code,S,259429,agentic,indexed,open_weight,0.0,True,sq8,marginal,0.0032475815315315313,0.0033965506006006,-0.0001489690690690687,0.0010690874127717688,0.007986721873962387,0.0031563600000000004,0.0,0.0002710449948746328,inf,True,False,,,True,measured
code,S,259429,agentic,indexed,open_weight,0.0,False,sq8,marginal,0.0032475815315315313,0.0033965506006006,-0.0001489690690690687,0.0010690874127717688,0.007986721873962387,0.0031563600000000004,0.0,0.0002710449948746328,inf,True,False,,,True,uncached_list
code,M,1138485,agentic,indexed,claude,0.0,True,pca_uc_384_sq8,dedicated,0.035500800000000006,0.0400328,-0.004531999999999994,0.005398542274806892,86.06751,0.01400668,0.0,2.8277183744657535,inf,True,False,,,True,measured
code,M,1138485,agentic,indexed,claude,0.0,False,pca_uc_384_sq8,dedicated,0.035500800000000006,0.0400328,-0.004531999999999994,0.005398542274806892,86.06751,0.01400668,0.0,2.8277183744657535,inf,True,False,,,True,uncached_list
code,M,1138485,agentic,indexed,claude,0.0,True,sq8,dedicated,0.035500800000000006,0.0400328,-0.004531999999999994,0.013213985117012635,86.06751,0.01400668,0.0,2.8277183744657535,inf,True,False,,,True,measured
code,M,1138485,agentic,indexed,claude,0.0,False,sq8,dedicated,0.035500800000000006,0.0400328,-0.004531999999999994,0.013213985117012635,86.06751,0.01400668,0.0,2.8277183744657535,inf,True,False,,,True,uncached_list
code,M,1138485,agentic,indexed,claude,0.0,True,pca_uc_384_sq8,marginal,0.035500800000000006,0.0400328,-0.004531999999999994,0.005398542274806892,0.04033033703195934,0.01400668,0.0,0.0013633958056124584,inf,True,False,,,True,measured
code,M,1138485,agentic,indexed,claude,0.0,False,pca_uc_384_sq8,marginal,0.035500800000000006,0.0400328,-0.004531999999999994,0.005398542274806892,0.04033033703195934,0.01400668,0.0,0.0013633958056124584,inf,True,False,,,True,uncached_list
code,M,1138485,agentic,indexed,claude,0.0,True,sq8,marginal,0.035500800000000006,0.0400328,-0.004531999999999994,0.013213985117012635,0.09871636567363497,0.01400668,0.0,0.003281622619302007,inf,True,False,,,True,measured
code,M,1138485,agentic,indexed,claude,0.0,False,sq8,marginal,0.035500800000000006,0.0400328,-0.004531999999999994,0.013213985117012635,0.09871636567363497,0.01400668,0.0,0.003281622619302007,inf,True,False,,,True,uncached_list
code,M,1138485,agentic,indexed,openai,0.0,True,pca_uc_384_sq8,dedicated,0.036897,0.0414338,-0.0045368000000000006,0.005398542274806892,86.06751,0.01400668,0.0,2.8277183744657535,inf,True,False,,,True,measured
code,M,1138485,agentic,indexed,openai,0.0,False,pca_uc_384_sq8,dedicated,0.036897,0.0414338,-0.0045368000000000006,0.005398542274806892,86.06751,0.01400668,0.0,2.8277183744657535,inf,True,False,,,True,uncached_list
code,M,1138485,agentic,indexed,openai,0.0,True,sq8,dedicated,0.036897,0.0414338,-0.0045368000000000006,0.013213985117012635,86.06751,0.01400668,0.0,2.8277183744657535,inf,True,False,,,True,measured
code,M,1138485,agentic,indexed,openai,0.0,False,sq8,dedicated,0.036897,0.0414338,-0.0045368000000000006,0.013213985117012635,86.06751,0.01400668,0.0,2.8277183744657535,inf,True,False,,,True,uncached_list
code,M,1138485,agentic,indexed,openai,0.0,True,pca_uc_384_sq8,marginal,0.036897,0.0414338,-0.0045368000000000006,0.005398542274806892,0.04033033703195934,0.01400668,0.0,0.0013633958056124584,inf,True,False,,,True,measured
code,M,1138485,agentic,indexed,openai,0.0,False,pca_uc_384_sq8,marginal,0.036897,0.0414338,-0.0045368000000000006,0.005398542274806892,0.04033033703195934,0.01400668,0.0,0.0013633958056124584,inf,True,False,,,True,uncached_list
code,M,1138485,agentic,indexed,openai,0.0,True,sq8,marginal,0.036897,0.0414338,-0.0045368000000000006,0.013213985117012635,0.09871636567363497,0.01400668,0.0,0.003281622619302007,inf,True,False,,,True,measured
code,M,1138485,agentic,indexed,openai,0.0,False,sq8,marginal,0.036897,0.0414338,-0.0045368000000000006,0.013213985117012635,0.09871636567363497,0.01400668,0.0,0.003281622619302007,inf,True,False,,,True,uncached_list
code,M,1138485,agentic,indexed,open_weight,0.0,True,pca_uc_384_sq8,dedicated,0.0032117027027027023,0.003696184984984985,-0.0004844822822822827,0.005398542274806892,86.06751,0.01400668,0.0,2.8277183744657535,inf,True,False,,,True,measured
code,M,1138485,agentic,indexed,open_weight,0.0,False,pca_uc_384_sq8,dedicated,0.0032117027027027023,0.003696184984984985,-0.0004844822822822827,0.005398542274806892,86.06751,0.01400668,0.0,2.8277183744657535,inf,True,False,,,True,uncached_list
code,M,1138485,agentic,indexed,open_weight,0.0,True,sq8,dedicated,0.0032117027027027023,0.003696184984984985,-0.0004844822822822827,0.013213985117012635,86.06751,0.01400668,0.0,2.8277183744657535,inf,True,False,,,True,measured
code,M,1138485,agentic,indexed,open_weight,0.0,False,sq8,dedicated,0.0032117027027027023,0.003696184984984985,-0.0004844822822822827,0.013213985117012635,86.06751,0.01400668,0.0,2.8277183744657535,inf,True,False,,,True,uncached_list
code,M,1138485,agentic,indexed,open_weight,0.0,True,pca_uc_384_sq8,marginal,0.0032117027027027023,0.003696184984984985,-0.0004844822822822827,0.005398542274806892,0.04033033703195934,0.01400668,0.0,0.0013633958056124584,inf,True,False,,,True,measured
code,M,1138485,agentic,indexed,open_weight,0.0,False,pca_uc_384_sq8,marginal,0.0032117027027027023,0.003696184984984985,-0.0004844822822822827,0.005398542274806892,0.04033033703195934,0.01400668,0.0,0.0013633958056124584,inf,True,False,,,True,uncached_list
code,M,1138485,agentic,indexed,open_weight,0.0,True,sq8,marginal,0.0032117027027027023,0.003696184984984985,-0.0004844822822822827,0.013213985117012635,0.09871636567363497,0.01400668,0.0,0.003281622619302007,inf,True,False,,,True,measured
code,M,1138485,agentic,indexed,open_weight,0.0,False,sq8,marginal,0.0032117027027027023,0.003696184984984985,-0.0004844822822822827,0.013213985117012635,0.09871636567363497,0.01400668,0.0,0.003281622619302007,inf,True,False,,,True,uncached_list
code,L,6232509,agentic,indexed,claude,0.0,True,pca_uc_384_sq8,dedicated,0.05434515,0.06659835,-0.012253199999999999,0.009184790406342203,86.06751,0.09194406000000001,0.0,2.8279319015342463,inf,True,False,,,True,measured
code,L,6232509,agentic,indexed,claude,0.0,False,pca_uc_384_sq8,dedicated,0.05434515,0.06659835,-0.012253199999999999,0.009184790406342203,86.06751,0.09194406000000001,0.0,2.8279319015342463,inf,True,False,,,True,uncached_list
code,L,6232509,agentic,indexed,claude,0.0,True,sq8,dedicated,0.05434515,0.06659835,-0.012253199999999999,0.022481565866153685,86.06751,0.09194406000000001,0.0,2.8279319015342463,inf,True,False,,,True,measured
code,L,6232509,agentic,indexed,claude,0.0,False,sq8,dedicated,0.05434515,0.06659835,-0.012253199999999999,0.022481565866153685,86.06751,0.09194406000000001,0.0,2.8279319015342463,inf,True,False,,,True,uncached_list
code,L,6232509,agentic,indexed,claude,0.0,True,pca_uc_384_sq8,marginal,0.05434515,0.06659835,-0.012253199999999999,0.009184790406342203,0.06861587328570805,0.09194406000000001,0.0,0.002506221806466963,inf,True,False,,,True,measured
code,L,6232509,agentic,indexed,claude,0.0,False,pca_uc_384_sq8,marginal,0.05434515,0.06659835,-0.012253199999999999,0.009184790406342203,0.06861587328570805,0.09194406000000001,0.0,0.002506221806466963,inf,True,False,,,True,uncached_list
code,L,6232509,agentic,indexed,claude,0.0,True,sq8,marginal,0.05434515,0.06659835,-0.012253199999999999,0.022481565866153685,0.16795073229663718,0.09194406000000001,0.0,0.005769790069659706,inf,True,False,,,True,measured
code,L,6232509,agentic,indexed,claude,0.0,False,sq8,marginal,0.05434515,0.06659835,-0.012253199999999999,0.022481565866153685,0.16795073229663718,0.09194406000000001,0.0,0.005769790069659706,inf,True,False,,,True,uncached_list
code,L,6232509,agentic,indexed,openai,0.0,True,pca_uc_384_sq8,dedicated,0.05622905,0.06864185,-0.012412800000000002,0.009184790406342203,86.06751,0.09194406000000001,0.0,2.8279319015342463,inf,True,False,,,True,measured
code,L,6232509,agentic,indexed,openai,0.0,False,pca_uc_384_sq8,dedicated,0.05622905,0.06864185,-0.012412800000000002,0.009184790406342203,86.06751,0.09194406000000001,0.0,2.8279319015342463,inf,True,False,,,True,uncached_list
code,L,6232509,agentic,indexed,openai,0.0,True,sq8,dedicated,0.05622905,0.06864185,-0.012412800000000002,0.022481565866153685,86.06751,0.09194406000000001,0.0,2.8279319015342463,inf,True,False,,,True,measured
code,L,6232509,agentic,indexed,openai,0.0,False,sq8,dedicated,0.05622905,0.06864185,-0.012412800000000002,0.022481565866153685,86.06751,0.09194406000000001,0.0,2.8279319015342463,inf,True,False,,,True,uncached_list
code,L,6232509,agentic,indexed,openai,0.0,True,pca_uc_384_sq8,marginal,0.05622905,0.06864185,-0.012412800000000002,0.009184790406342203,0.06861587328570805,0.09194406000000001,0.0,0.002506221806466963,inf,True,False,,,True,measured
code,L,6232509,agentic,indexed,openai,0.0,False,pca_uc_384_sq8,marginal,0.05622905,0.06864185,-0.012412800000000002,0.009184790406342203,0.06861587328570805,0.09194406000000001,0.0,0.002506221806466963,inf,True,False,,,True,uncached_list
code,L,6232509,agentic,indexed,openai,0.0,True,sq8,marginal,0.05622905,0.06864185,-0.012412800000000002,0.022481565866153685,0.16795073229663718,0.09194406000000001,0.0,0.005769790069659706,inf,True,False,,,True,measured
code,L,6232509,agentic,indexed,openai,0.0,False,sq8,marginal,0.05622905,0.06864185,-0.012412800000000002,0.022481565866153685,0.16795073229663718,0.09194406000000001,0.0,0.005769790069659706,inf,True,False,,,True,uncached_list
code,L,6232509,agentic,indexed,open_weight,0.0,True,pca_uc_384_sq8,dedicated,0.005025349587087087,0.006272283821321321,-0.0012469342342342335,0.009184790406342203,86.06751,0.09194406000000001,0.0,2.8279319015342463,inf,True,False,,,True,measured
code,L,6232509,agentic,indexed,open_weight,0.0,False,pca_uc_384_sq8,dedicated,0.005025349587087087,0.006272283821321321,-0.0012469342342342335,0.009184790406342203,86.06751,0.09194406000000001,0.0,2.8279319015342463,inf,True,False,,,True,uncached_list
code,L,6232509,agentic,indexed,open_weight,0.0,True,sq8,dedicated,0.005025349587087087,0.006272283821321321,-0.0012469342342342335,0.022481565866153685,86.06751,0.09194406000000001,0.0,2.8279319015342463,inf,True,False,,,True,measured
code,L,6232509,agentic,indexed,open_weight,0.0,False,sq8,dedicated,0.005025349587087087,0.006272283821321321,-0.0012469342342342335,0.022481565866153685,86.06751,0.09194406000000001,0.0,2.8279319015342463,inf,True,False,,,True,uncached_list
code,L,6232509,agentic,indexed,open_weight,0.0,True,pca_uc_384_sq8,marginal,0.005025349587087087,0.006272283821321321,-0.0012469342342342335,0.009184790406342203,0.06861587328570805,0.09194406000000001,0.0,0.002506221806466963,inf,True,False,,,True,measured
code,L,6232509,agentic,indexed,open_weight,0.0,False,pca_uc_384_sq8,marginal,0.005025349587087087,0.006272283821321321,-0.0012469342342342335,0.009184790406342203,0.06861587328570805,0.09194406000000001,0.0,0.002506221806466963,inf,True,False,,,True,uncached_list
code,L,6232509,agentic,indexed,open_weight,0.0,True,sq8,marginal,0.005025349587087087,0.006272283821321321,-0.0012469342342342335,0.022481565866153685,0.16795073229663718,0.09194406000000001,0.0,0.005769790069659706,inf,True,False,,,True,measured
code,L,6232509,agentic,indexed,open_weight,0.0,False,sq8,marginal,0.005025349587087087,0.006272283821321321,-0.0012469342342342335,0.022481565866153685,0.16795073229663718,0.09194406000000001,0.0,0.005769790069659706,inf,True,False,,,True,uncached_list
code,L,6232509,stuffed,indexed,claude,0.975,True,pca_uc_384_sq8,dedicated,0.2940356150000001,0.06659835,0.22743726500000008,0.009184790406342203,86.06751,0.09194406000000001,0.0,2.8279319015342463,12.43389864688289,True,False,,,True,measured
code,L,6232509,stuffed,indexed,claude,0.5,True,pca_uc_384_sq8,dedicated,2.02681215,0.06659835,1.9602138,0.009184790406342203,86.06751,0.09194406000000001,0.0,2.8279319015342463,1.4426650304850657,True,False,,,True,sweep
code,L,6232509,stuffed,indexed,claude,0.9,True,pca_uc_384_sq8,dedicated,0.5676319099999999,0.06659835,0.5010335599999999,0.009184790406342203,86.06751,0.09194406000000001,0.0,2.8279319015342463,5.644196571451714,True,False,,,True,sweep
code,L,6232509,stuffed,indexed,claude,0.95,True,pca_uc_384_sq8,dedicated,0.38523438000000015,0.06659835,0.3186360300000002,0.009184790406342203,86.06751,0.09194406000000001,0.0,2.8279319015342463,8.875116544523369,True,False,,,True,sweep
code,L,6232509,stuffed,indexed,claude,0.99,True,pca_uc_384_sq8,dedicated,0.23931635600000006,0.06659835,0.17271800600000006,0.009184790406342203,86.06751,0.09194406000000001,0.0,2.8279319015342463,16.373115733713632,True,False,,,True,sweep
code,L,6232509,stuffed,indexed,claude,0.0,False,pca_uc_384_sq8,dedicated,1.93081345,0.06659835,1.8642151,0.009184790406342203,86.06751,0.09194406000000001,0.0,2.8279319015342463,1.516955796321061,True,False,,,True,uncached_list
code,L,6232509,stuffed,indexed,claude,0.975,True,sq8,dedicated,0.2940356150000001,0.06659835,0.22743726500000008,0.022481565866153685,86.06751,0.09194406000000001,0.0,2.8279319015342463,12.43389864688289,True,False,,,True,measured
code,L,6232509,stuffed,indexed,claude,0.5,True,sq8,dedicated,2.02681215,0.06659835,1.9602138,0.022481565866153685,86.06751,0.09194406000000001,0.0,2.8279319015342463,1.4426650304850657,True,False,,,True,sweep
code,L,6232509,stuffed,indexed,claude,0.9,True,sq8,dedicated,0.5676319099999999,0.06659835,0.5010335599999999,0.022481565866153685,86.06751,0.09194406000000001,0.0,2.8279319015342463,5.644196571451714,True,False,,,True,sweep
code,L,6232509,stuffed,indexed,claude,0.95,True,sq8,dedicated,0.38523438000000015,0.06659835,0.3186360300000002,0.022481565866153685,86.06751,0.09194406000000001,0.0,2.8279319015342463,8.875116544523369,True,False,,,True,sweep
code,L,6232509,stuffed,indexed,claude,0.99,True,sq8,dedicated,0.23931635600000006,0.06659835,0.17271800600000006,0.022481565866153685,86.06751,0.09194406000000001,0.0,2.8279319015342463,16.373115733713632,True,False,,,True,sweep
code,L,6232509,stuffed,indexed,claude,0.0,False,sq8,dedicated,1.93081345,0.06659835,1.8642151,0.022481565866153685,86.06751,0.09194406000000001,0.0,2.8279319015342463,1.516955796321061,True,False,,,True,uncached_list
code,L,6232509,stuffed,indexed,claude,0.975,True,pca_uc_384_sq8,marginal,0.2940356150000001,0.06659835,0.22743726500000008,0.009184790406342203,0.06861587328570805,0.09194406000000001,0.0,0.002506221806466963,0.011019398278760351,True,False,,,True,measured
code,L,6232509,stuffed,indexed,claude,0.5,True,pca_uc_384_sq8,marginal,2.02681215,0.06659835,1.9602138,0.009184790406342203,0.06861587328570805,0.09194406000000001,0.0,0.002506221806466963,0.0012785451293460758,True,False,,,True,sweep
code,L,6232509,stuffed,indexed,claude,0.9,True,pca_uc_384_sq8,marginal,0.5676319099999999,0.06659835,0.5010335599999999,0.009184790406342203,0.06861587328570805,0.09194406000000001,0.0,0.002506221806466963,0.005002103664407158,True,False,,,True,sweep
code,L,6232509,stuffed,indexed,claude,0.95,True,pca_uc_384_sq8,marginal,0.38523438000000015,0.06659835,0.3186360300000002,0.009184790406342203,0.06861587328570805,0.09194406000000001,0.0,0.002506221806466963,0.007865468969303194,True,False,,,True,sweep
code,L,6232509,stuffed,indexed,claude,0.99,True,pca_uc_384_sq8,marginal,0.23931635600000006,0.06659835,0.17271800600000006,0.009184790406342203,0.06861587328570805,0.09194406000000001,0.0,0.002506221806466963,0.014510483675147118,True,False,,,True,sweep
code,L,6232509,stuffed,indexed,claude,0.0,False,pca_uc_384_sq8,marginal,1.93081345,0.06659835,1.8642151,0.009184790406342203,0.06861587328570805,0.09194406000000001,0.0,0.002506221806466963,0.0013443844578165701,True,False,,,True,uncached_list
code,L,6232509,stuffed,indexed,claude,0.975,True,sq8,marginal,0.2940356150000001,0.06659835,0.22743726500000008,0.022481565866153685,0.16795073229663718,0.09194406000000001,0.0,0.005769790069659706,0.02536871022283751,True,False,,,True,measured
code,L,6232509,stuffed,indexed,claude,0.5,True,sq8,marginal,2.02681215,0.06659835,1.9602138,0.022481565866153685,0.16795073229663718,0.09194406000000001,0.0,0.005769790069659706,0.0029434493674412995,True,False,,,True,sweep
code,L,6232509,stuffed,indexed,claude,0.9,True,sq8,marginal,0.5676319099999999,0.06659835,0.5010335599999999,0.022481565866153685,0.16795073229663718,0.09194406000000001,0.0,0.005769790069659706,0.011515775649159525,True,False,,,True,sweep
code,L,6232509,stuffed,indexed,claude,0.95,True,sq8,marginal,0.38523438000000015,0.06659835,0.3186360300000002,0.022481565866153685,0.16795073229663718,0.09194406000000001,0.0,0.005769790069659706,0.018107776668130415,True,False,,,True,sweep
code,L,6232509,stuffed,indexed,claude,0.99,True,sq8,marginal,0.23931635600000006,0.06659835,0.17271800600000006,0.022481565866153685,0.16795073229663718,0.09194406000000001,0.0,0.005769790069659706,0.033405839977446845,True,False,,,True,sweep
code,L,6232509,stuffed,indexed,claude,0.0,False,sq8,marginal,1.93081345,0.06659835,1.8642151,0.022481565866153685,0.16795073229663718,0.09194406000000001,0.0,0.005769790069659706,0.003095023782212528,True,False,,,True,uncached_list
code,L,6232509,stuffed,indexed,openai,0.975,True,pca_uc_384_sq8,dedicated,,0.06864185,,0.009184790406342203,86.06751,0.09194406000000001,0.0,2.8279319015342463,,False,True,0.48991618000000015,6.712803748413167,True,measured
code,L,6232509,stuffed,indexed,openai,0.5,True,pca_uc_384_sq8,dedicated,,0.06864185,,0.009184790406342203,86.06751,0.09194406000000001,0.0,2.8279319015342463,,False,True,2.1314939500000003,1.3708844669640863,True,sweep
code,L,6232509,stuffed,indexed,openai,0.9,True,pca_uc_384_sq8,dedicated,,0.06864185,,0.009184790406342203,86.06751,0.09194406000000001,0.0,2.8279319015342463,,False,True,0.74911267,4.155845950211717,True,sweep
code,L,6232509,stuffed,indexed,openai,0.95,True,pca_uc_384_sq8,dedicated,,0.06864185,,0.009184790406342203,86.06751,0.09194406000000001,0.0,2.8279319015342463,,False,True,0.5763150100000003,5.570378984648794,True,sweep
code,L,6232509,stuffed,indexed,openai,0.99,True,pca_uc_384_sq8,dedicated,,0.06864185,,0.009184790406342203,86.06751,0.09194406000000001,0.0,2.8279319015342463,,False,True,0.4380768820000001,7.654747537678683,True,sweep
code,L,6232509,stuffed,indexed,openai,0.0,False,pca_uc_384_sq8,dedicated,,0.06864185,,0.009184790406342203,86.06751,0.09194406000000001,0.0,2.8279319015342463,,False,True,3.8594705499999997,0.7459930599170167,True,uncached_list
code,L,6232509,stuffed,indexed,openai,0.975,True,sq8,dedicated,,0.06864185,,0.022481565866153685,86.06751,0.09194406000000001,0.0,2.8279319015342463,,False,True,0.48991618000000015,6.712803748413167,True,measured
code,L,6232509,stuffed,indexed,openai,0.5,True,sq8,dedicated,,0.06864185,,0.022481565866153685,86.06751,0.09194406000000001,0.0,2.8279319015342463,,False,True,2.1314939500000003,1.3708844669640863,True,sweep
code,L,6232509,stuffed,indexed,openai,0.9,True,sq8,dedicated,,0.06864185,,0.022481565866153685,86.06751,0.09194406000000001,0.0,2.8279319015342463,,False,True,0.74911267,4.155845950211717,True,sweep
code,L,6232509,stuffed,indexed,openai,0.95,True,sq8,dedicated,,0.06864185,,0.022481565866153685,86.06751,0.09194406000000001,0.0,2.8279319015342463,,False,True,0.5763150100000003,5.570378984648794,True,sweep
code,L,6232509,stuffed,indexed,openai,0.99,True,sq8,dedicated,,0.06864185,,0.022481565866153685,86.06751,0.09194406000000001,0.0,2.8279319015342463,,False,True,0.4380768820000001,7.654747537678683,True,sweep
code,L,6232509,stuffed,indexed,openai,0.0,False,sq8,dedicated,,0.06864185,,0.022481565866153685,86.06751,0.09194406000000001,0.0,2.8279319015342463,,False,True,3.8594705499999997,0.7459930599170167,True,uncached_list
code,L,6232509,stuffed,indexed,openai,0.975,True,pca_uc_384_sq8,marginal,,0.06864185,,0.009184790406342203,0.06861587328570805,0.09194406000000001,0.0,0.002506221806466963,,False,True,0.48991618000000015,0.005949144365067205,True,measured
code,L,6232509,stuffed,indexed,openai,0.5,True,pca_uc_384_sq8,marginal,,0.06864185,,0.009184790406342203,0.06861587328570805,0.09194406000000001,0.0,0.002506221806466963,,False,True,2.1314939500000003,0.0012149304385258462,True,sweep
code,L,6232509,stuffed,indexed,openai,0.9,True,pca_uc_384_sq8,marginal,,0.06864185,,0.009184790406342203,0.06861587328570805,0.09194406000000001,0.0,0.002506221806466963,,False,True,0.74911267,0.003683070210809279,True,sweep
code,L,6232509,stuffed,indexed,openai,0.95,True,pca_uc_384_sq8,marginal,,0.06864185,,0.009184790406342203,0.06861587328570805,0.09194406000000001,0.0,0.002506221806466963,,False,True,0.5763150100000003,0.004936683685359615,True,sweep
code,L,6232509,stuffed,indexed,openai,0.99,True,pca_uc_384_sq8,marginal,,0.06864185,,0.009184790406342203,0.06861587328570805,0.09194406000000001,0.0,0.002506221806466963,,False,True,0.4380768820000001,0.006783931109345803,True,sweep
code,L,6232509,stuffed,indexed,openai,0.0,False,pca_uc_384_sq8,marginal,,0.06864185,,0.009184790406342203,0.06861587328570805,0.09194406000000001,0.0,0.002506221806466963,,False,True,3.8594705499999997,0.000661127686003581,True,uncached_list
code,L,6232509,stuffed,indexed,openai,0.975,True,sq8,marginal,,0.06864185,,0.022481565866153685,0.16795073229663718,0.09194406000000001,0.0,0.005769790069659706,,False,True,0.48991618000000015,0.01369603998814669,True,measured
code,L,6232509,stuffed,indexed,openai,0.5,True,sq8,marginal,,0.06864185,,0.022481565866153685,0.16795073229663718,0.09194406000000001,0.0,0.005769790069659706,,False,True,2.1314939500000003,0.0027969964834898757,True,sweep
code,L,6232509,stuffed,indexed,openai,0.9,True,sq8,marginal,,0.06864185,,0.022481565866153685,0.16795073229663718,0.09194406000000001,0.0,0.005769790069659706,,False,True,0.74911267,0.008479114607235775,True,sweep
code,L,6232509,stuffed,indexed,openai,0.95,True,sq8,marginal,,0.06864185,,0.022481565866153685,0.16795073229663718,0.09194406000000001,0.0,0.005769790069659706,,False,True,0.5763150100000003,0.011365166654978772,True,sweep
code,L,6232509,stuffed,indexed,openai,0.99,True,sq8,marginal,,0.06864185,,0.022481565866153685,0.16795073229663718,0.09194406000000001,0.0,0.005769790069659706,,False,True,0.4380768820000001,0.015617874781457392,True,sweep
code,L,6232509,stuffed,indexed,openai,0.0,False,sq8,marginal,,0.06864185,,0.022481565866153685,0.16795073229663718,0.09194406000000001,0.0,0.005769790069659706,,False,True,3.8594705499999997,0.0015220392495339363,True,uncached_list
code,L,6232509,stuffed,indexed,open_weight,0.975,True,pca_uc_384_sq8,dedicated,,0.006272283821321321,,0.009184790406342203,86.06751,0.09194406000000001,0.0,2.8279319015342463,,False,True,,,True,measured
code,L,6232509,stuffed,indexed,open_weight,0.5,True,pca_uc_384_sq8,dedicated,,0.006272283821321321,,0.009184790406342203,86.06751,0.09194406000000001,0.0,2.8279319015342463,,False,True,,,True,sweep
code,L,6232509,stuffed,indexed,open_weight,0.9,True,pca_uc_384_sq8,dedicated,,0.006272283821321321,,0.009184790406342203,86.06751,0.09194406000000001,0.0,2.8279319015342463,,False,True,,,True,sweep
code,L,6232509,stuffed,indexed,open_weight,0.95,True,pca_uc_384_sq8,dedicated,,0.006272283821321321,,0.009184790406342203,86.06751,0.09194406000000001,0.0,2.8279319015342463,,False,True,,,True,sweep
code,L,6232509,stuffed,indexed,open_weight,0.99,True,pca_uc_384_sq8,dedicated,,0.006272283821321321,,0.009184790406342203,86.06751,0.09194406000000001,0.0,2.8279319015342463,,False,True,,,True,sweep
code,L,6232509,stuffed,indexed,open_weight,0.0,False,pca_uc_384_sq8,dedicated,,0.006272283821321321,,0.009184790406342203,86.06751,0.09194406000000001,0.0,2.8279319015342463,,False,True,,,True,uncached_list
code,L,6232509,stuffed,indexed,open_weight,0.975,True,sq8,dedicated,,0.006272283821321321,,0.022481565866153685,86.06751,0.09194406000000001,0.0,2.8279319015342463,,False,True,,,True,measured
code,L,6232509,stuffed,indexed,open_weight,0.5,True,sq8,dedicated,,0.006272283821321321,,0.022481565866153685,86.06751,0.09194406000000001,0.0,2.8279319015342463,,False,True,,,True,sweep
code,L,6232509,stuffed,indexed,open_weight,0.9,True,sq8,dedicated,,0.006272283821321321,,0.022481565866153685,86.06751,0.09194406000000001,0.0,2.8279319015342463,,False,True,,,True,sweep
code,L,6232509,stuffed,indexed,open_weight,0.95,True,sq8,dedicated,,0.006272283821321321,,0.022481565866153685,86.06751,0.09194406000000001,0.0,2.8279319015342463,,False,True,,,True,sweep
code,L,6232509,stuffed,indexed,open_weight,0.99,True,sq8,dedicated,,0.006272283821321321,,0.022481565866153685,86.06751,0.09194406000000001,0.0,2.8279319015342463,,False,True,,,True,sweep
code,L,6232509,stuffed,indexed,open_weight,0.0,False,sq8,dedicated,,0.006272283821321321,,0.022481565866153685,86.06751,0.09194406000000001,0.0,2.8279319015342463,,False,True,,,True,uncached_list
code,L,6232509,stuffed,indexed,open_weight,0.975,True,pca_uc_384_sq8,marginal,,0.006272283821321321,,0.009184790406342203,0.06861587328570805,0.09194406000000001,0.0,0.002506221806466963,,False,True,,,True,measured
