workload,size,corpus_tokens,live_arm,index_arm,regime,hit_rate,cached,footprint,infra_mode,c_live,c_index_query,saving_per_query,footprint_gib,infra_month,embed_once,churn_day,fixed_daily,break_even_qpd,feasible,live_window_exceeded,c_live_over_window,break_even_qpd_over_window,measured,churn_frac_per_day,edit_kind,live_cache,reembed_share_of_fixed
memory,M,392116,replay,memsearch,claude,0.0,True,pca_uc_384_sq8,marginal,1.5688733333333333,0.012446666666666668,1.5564266666666666,0.00061848660577959,0.00462046456082178,0.00403216,0.0,0.0001628487241157728,0.00010462987277424322,True,False,,,True,0.0,append,invalidated,0.0
memory,M,392116,replay,memsearch,claude,0.9167,True,pca_uc_384_sq8,marginal,0.20300260000000006,0.012446666666666668,0.1905559333333334,0.00061848660577959,0.00462046456082178,0.00403216,0.0,0.0001628487241157728,0.0008545980241449985,True,False,,,True,0.0,mid_edit,measured,0.0
memory,M,392116,replay,memsearch,claude,0.0,True,pca_uc_384_sq8,marginal,1.5688733333333333,0.012446666666666668,1.5564266666666666,0.00061848660577959,0.00462046456082178,0.00403216,0.0,0.0001628487241157728,0.00010462987277424322,True,False,,,True,0.0,mid_edit,invalidated,0.0
memory,M,392116,replay,memsearch,claude,0.9167,True,pca_uc_384_sq8,marginal,0.20300260000000006,0.012446666666666668,0.1905559333333334,0.00061848660577959,0.00462046456082178,0.00403216,4.0321600000000003e-07,0.0001632519401157728,0.0008567140222823784,True,False,,,True,0.0001,append,measured,0.002469900202803426
memory,M,392116,replay,memsearch,claude,0.0,True,pca_uc_384_sq8,marginal,1.5688733333333333,0.012446666666666668,1.5564266666666666,0.00061848660577959,0.00462046456082178,0.00403216,4.0321600000000003e-07,0.0001632519401157728,0.00010488893798344037,True,False,,,True,0.0001,append,invalidated,0.002469900202803426
memory,M,392116,replay,memsearch,claude,0.9167,True,pca_uc_384_sq8,marginal,0.20300260000000006,0.012446666666666668,0.1905559333333334,0.00061848660577959,0.00462046456082178,0.00403216,2.0160800000000004e-06,0.0001648648041157728,0.0008651780148318975,True,False,,,True,0.0001,mid_edit,measured,0.012228686473216267
memory,M,392116,replay,memsearch,claude,0.0,True,pca_uc_384_sq8,marginal,1.5688733333333333,0.012446666666666668,1.5564266666666666,0.00061848660577959,0.00462046456082178,0.00403216,2.0160800000000004e-06,0.0001648648041157728,0.0001059251988202289,True,False,,,True,0.0001,mid_edit,invalidated,0.012228686473216267
memory,M,392116,replay,memsearch,claude,0.9167,True,pca_uc_384_sq8,marginal,0.20300260000000006,0.012446666666666668,0.1905559333333334,0.00061848660577959,0.00462046456082178,0.00403216,4.032160000000001e-06,0.00016688088411577278,0.0008757580055187964,True,False,,,True,0.001,append,measured,0.024161904590598346
memory,M,392116,replay,memsearch,claude,0.0,True,pca_uc_384_sq8,marginal,1.5688733333333333,0.012446666666666668,1.5564266666666666,0.00061848660577959,0.00462046456082178,0.00403216,4.032160000000001e-06,0.00016688088411577278,0.00010722052486621457,True,False,,,True,0.001,append,invalidated,0.024161904590598346
memory,M,392116,replay,memsearch,claude,0.9167,True,pca_uc_384_sq8,marginal,0.20300260000000006,0.012446666666666668,0.1905559333333334,0.00061848660577959,0.00462046456082178,0.00403216,2.01608e-05,0.0001830095241157728,0.0009603979310139878,True,False,,,True,0.001,mid_edit,measured,0.11016257267160681
memory,M,392116,replay,memsearch,claude,0.0,True,pca_uc_384_sq8,marginal,1.5688733333333333,0.012446666666666668,1.5564266666666666,0.00061848660577959,0.00462046456082178,0.00403216,2.01608e-05,0.0001830095241157728,0.00011758313323409998,True,False,,,True,0.001,mid_edit,invalidated,0.11016257267160681
memory,M,392116,replay,memsearch,claude,0.9167,True,pca_uc_384_sq8,marginal,0.20300260000000006,0.012446666666666668,0.1905559333333334,0.00061848660577959,0.00462046456082178,0.00403216,4.03216e-05,0.0002031703241157728,0.001066197837882977,True,False,,,True,0.01,append,measured,0.1984620548078837
memory,M,392116,replay,memsearch,claude,0.0,True,pca_uc_384_sq8,marginal,1.5688733333333333,0.012446666666666668,1.5564266666666666,0.00061848660577959,0.00462046456082178,0.00403216,4.03216e-05,0.0002031703241157728,0.00013053639369395675,True,False,,,True,0.01,append,invalidated,0.1984620548078837
memory,M,392116,replay,memsearch,claude,0.9167,True,pca_uc_384_sq8,marginal,0.20300260000000006,0.012446666666666668,0.1905559333333334,0.00061848660577959,0.00462046456082178,0.00403216,0.00020160800000000004,0.00036445672411577286,0.0019125970928348915,True,False,,,True,0.01,mid_edit,measured,0.5531740441588272
memory,M,392116,replay,memsearch,claude,0.0,True,pca_uc_384_sq8,marginal,1.5688733333333333,0.012446666666666668,1.5564266666666666,0.00061848660577959,0.00462046456082178,0.00403216,0.00020160800000000004,0.00036445672411577286,0.00023416247737281093,True,False,,,True,0.01,mid_edit,invalidated,0.5531740441588272
memory,M,392116,replay,memsearch,claude,0.9167,True,pca_uc_384_sq8,marginal,0.20300260000000006,0.012446666666666668,0.1905559333333334,0.00061848660577959,0.00462046456082178,0.00403216,0.0004032160000000001,0.0005660647241157729,0.0029705961615247843,True,False,,,True,0.1,append,measured,0.7123143040397857
memory,M,392116,replay,memsearch,claude,0.0,True,pca_uc_384_sq8,marginal,1.5688733333333333,0.012446666666666668,1.5564266666666666,0.00061848660577959,0.00462046456082178,0.00403216,0.0004032160000000001,0.0005660647241157729,0.0003636950819713786,True,False,,,True,0.1,append,invalidated,0.7123143040397857
memory,M,392116,replay,memsearch,claude,0.9167,True,pca_uc_384_sq8,marginal,0.20300260000000006,0.012446666666666668,0.1905559333333334,0.00061848660577959,0.00462046456082178,0.00403216,0.0020160800000000004,0.002178928724115773,0.011434588711043926,True,False,,,True,0.1,mid_edit,measured,0.9252620233450463
memory,M,392116,replay,memsearch,claude,0.0,True,pca_uc_384_sq8,marginal,1.5688733333333333,0.012446666666666668,1.5564266666666666,0.00061848660577959,0.00462046456082178,0.00403216,0.0020160800000000004,0.002178928724115773,0.00139995591875992,True,False,,,True,0.1,mid_edit,invalidated,0.9252620233450463
memory,M,392116,replay,memsearch,claude,0.9167,True,pca_uc_384_sq8,marginal,0.20300260000000006,0.012446666666666668,0.1905559333333334,0.00061848660577959,0.00462046456082178,0.00403216,0.00201608,0.0021789287241157727,0.011434588711043924,True,False,,,True,0.5,append,measured,0.9252620233450463
memory,M,392116,replay,memsearch,claude,0.0,True,pca_uc_384_sq8,marginal,1.5688733333333333,0.012446666666666668,1.5564266666666666,0.00061848660577959,0.00462046456082178,0.00403216,0.00201608,0.0021789287241157727,0.0013999559187599197,True,False,,,True,0.5,append,invalidated,0.9252620233450463
memory,M,392116,replay,memsearch,claude,0.9167,True,pca_uc_384_sq8,marginal,0.20300260000000006,0.012446666666666668,0.1905559333333334,0.00061848660577959,0.00462046456082178,0.00403216,0.010080400000000002,0.010243248724115774,0.05375455145863964,True,False,,,True,0.5,mid_edit,measured,0.9841018481048521
memory,M,392116,replay,memsearch,claude,0.0,True,pca_uc_384_sq8,marginal,1.5688733333333333,0.012446666666666668,1.5564266666666666,0.00061848660577959,0.00462046456082178,0.00403216,0.010080400000000002,0.010243248724115774,0.006581260102702627,True,False,,,True,0.5,mid_edit,invalidated,0.9841018481048521
memory,M,392116,replay,memsearch,claude,0.9167,True,pca_uc_384_sq8,marginal,0.20300260000000006,0.012446666666666668,0.1905559333333334,0.00061848660577959,0.00462046456082178,0.00403216,0.00403216,0.004195008724115773,0.022014579397942848,True,False,,,True,1.0,append,measured,0.9611803610372471
memory,M,392116,replay,memsearch,claude,0.0,True,pca_uc_384_sq8,marginal,1.5688733333333333,0.012446666666666668,1.5564266666666666,0.00061848660577959,0.00462046456082178,0.00403216,0.00403216,0.004195008724115773,0.0026952819647455962,True,False,,,True,1.0,append,invalidated,0.9611803610372471
memory,M,392116,replay,memsearch,claude,0.9167,True,pca_uc_384_sq8,marginal,0.20300260000000006,0.012446666666666668,0.1905559333333334,0.00061848660577959,0.00462046456082178,0.00403216,0.020160800000000003,0.020323648724115777,0.10665450489313429,True,False,,,True,1.0,mid_edit,measured,0.9919872299346258
memory,M,392116,replay,memsearch,claude,0.0,True,pca_uc_384_sq8,marginal,1.5688733333333333,0.012446666666666668,1.5564266666666666,0.00061848660577959,0.00462046456082178,0.00403216,0.020160800000000003,0.020323648724115777,0.013057890332631012,True,False,,,True,1.0,mid_edit,invalidated,0.9919872299346258
memory,L,1221906,replay_trunc,memsearch,claude,0.9737,True,pca_uc_384_sq8,dedicated,0.2901802842105263,0.01879842105263158,0.2713818631578947,0.0019202158935849238,86.06751,0.0126011,0.0,2.8277145235616437,10.419688665474414,True,False,,,True,0.0,append,measured,0.0
memory,L,1221906,replay_trunc,memsearch,claude,0.0,True,pca_uc_384_sq8,dedicated,3.839449684210526,0.01879842105263158,3.8206512631578944,0.0019202158935849238,86.06751,0.0126011,0.0,2.8277145235616437,0.7401132238445768,True,False,,,True,0.0,append,invalidated,0.0
memory,L,1221906,replay_trunc,memsearch,claude,0.9737,True,pca_uc_384_sq8,dedicated,0.2901802842105263,0.01879842105263158,0.2713818631578947,0.0019202158935849238,86.06751,0.0126011,0.0,2.8277145235616437,10.419688665474414,True,False,,,True,0.0,mid_edit,measured,0.0
memory,L,1221906,replay_trunc,memsearch,claude,0.0,True,pca_uc_384_sq8,dedicated,3.839449684210526,0.01879842105263158,3.8206512631578944,0.0019202158935849238,86.06751,0.0126011,0.0,2.8277145235616437,0.7401132238445768,True,False,,,True,0.0,mid_edit,invalidated,0.0
memory,L,1221906,replay_trunc,memsearch,claude,0.9737,True,pca_uc_384_sq8,dedicated,0.2901802842105263,0.01879842105263158,0.2713818631578947,0.0019202158935849238,86.06751,0.0126011,1.26011e-06,2.8277157836716436,10.419693308783975,True,False,,,True,0.0001,append,measured,4.4562823720699824e-07
memory,L,1221906,replay_trunc,memsearch,claude,0.0,True,pca_uc_384_sq8,dedicated,3.839449684210526,0.01879842105263158,3.8206512631578944,0.0019202158935849238,86.06751,0.0126011,1.26011e-06,2.8277157836716436,0.740113553660075,True,False,,,True,0.0001,append,invalidated,4.4562823720699824e-07
memory,L,1221906,replay_trunc,memsearch,claude,0.9737,True,pca_uc_384_sq8,dedicated,0.2901802842105263,0.01879842105263158,0.2713818631578947,0.0019202158935849238,86.06751,0.0126011,6.30055e-06,2.8277208241116436,10.41971188202222,True,False,,,True,0.0001,mid_edit,measured,2.2281372143515547e-06
memory,L,1221906,replay_trunc,memsearch,claude,0.0,True,pca_uc_384_sq8,dedicated,3.839449684210526,0.01879842105263158,3.8206512631578944,0.0019202158935849238,86.06751,0.0126011,6.30055e-06,2.8277208241116436,0.740114872922068,True,False,,,True,0.0001,mid_edit,invalidated,2.2281372143515547e-06
memory,L,1221906,replay_trunc,memsearch,claude,0.9737,True,pca_uc_384_sq8,dedicated,0.2901802842105263,0.01879842105263158,0.2713818631578947,0.0019202158935849238,86.06751,0.0126011,1.26011e-05,2.8277271246616436,10.419735098570028,True,False,,,True,0.001,append,measured,4.4562644995343415e-06
memory,L,1221906,replay_trunc,memsearch,claude,0.0,True,pca_uc_384_sq8,dedicated,3.839449684210526,0.01879842105263158,3.8206512631578944,0.0019202158935849238,86.06751,0.0126011,1.26011e-05,2.8277271246616436,0.7401165219995592,True,False,,,True,0.001,append,invalidated,4.4562644995343415e-06
memory,L,1221906,replay_trunc,memsearch,claude,0.9737,True,pca_uc_384_sq8,dedicated,0.2901802842105263,0.01879842105263158,0.2713818631578947,0.0019202158935849238,86.06751,0.0126011,6.300550000000002e-05,2.8277775290616436,10.419920830952485,True,False,,,True,0.001,mid_edit,measured,2.2280925338885292e-05
memory,L,1221906,replay_trunc,memsearch,claude,0.0,True,pca_uc_384_sq8,dedicated,3.839449684210526,0.01879842105263158,3.8206512631578944,0.0019202158935849238,86.06751,0.0126011,6.300550000000002e-05,2.8277775290616436,0.7401297146194893,True,False,,,True,0.001,mid_edit,invalidated,2.2280925338885292e-05
memory,L,1221906,replay_trunc,memsearch,claude,0.9737,True,pca_uc_384_sq8,dedicated,0.2901802842105263,0.01879842105263158,0.2713818631578947,0.0019202158935849238,86.06751,0.0126011,0.000126011,2.8278405345616435,10.420152996430556,True,False,,,True,0.01,append,measured,4.456085782062444e-05
memory,L,1221906,replay_trunc,memsearch,claude,0.0,True,pca_uc_384_sq8,dedicated,3.839449684210526,0.01879842105263158,3.8206512631578944,0.0019202158935849238,86.06751,0.0126011,0.000126011,2.8278405345616435,0.7401462053944018,True,False,,,True,0.01,append,invalidated,4.456085782062444e-05
memory,L,1221906,replay_trunc,memsearch,claude,0.9737,True,pca_uc_384_sq8,dedicated,0.2901802842105263,0.01879842105263158,0.2713818631578947,0.0019202158935849238,86.06751,0.0126011,0.000630055,2.8283445785616435,10.422010320255128,True,False,,,True,0.01,mid_edit,measured,0.00022276458277951936
memory,L,1221906,replay_trunc,memsearch,claude,0.0,True,pca_uc_384_sq8,dedicated,3.839449684210526,0.01879842105263158,3.8206512631578944,0.0019202158935849238,86.06751,0.0126011,0.000630055,2.8283445785616435,0.740278131593702,True,False,,,True,0.01,mid_edit,invalidated,0.00022276458277951936
memory,L,1221906,replay_trunc,memsearch,claude,0.9737,True,pca_uc_384_sq8,dedicated,0.2901802842105263,0.01879842105263158,0.2713818631578947,0.0019202158935849238,86.06751,0.0126011,0.00126011,2.8289746335616437,10.424331975035845,True,False,,,True,0.1,append,measured,0.00044542993954439856
memory,L,1221906,replay_trunc,memsearch,claude,0.0,True,pca_uc_384_sq8,dedicated,3.839449684210526,0.01879842105263158,3.8206512631578944,0.0019202158935849238,86.06751,0.0126011,0.00126011,2.8289746335616437,0.7404430393428273,True,False,,,True,0.1,append,invalidated,0.00044542993954439856
memory,L,1221906,replay_trunc,memsearch,claude,0.9737,True,pca_uc_384_sq8,dedicated,0.2901802842105263,0.01879842105263158,0.2713818631578947,0.0019202158935849238,86.06751,0.0126011,0.00630055,2.834015073561644,10.442905213281568,True,False,,,True,0.1,mid_edit,measured,0.002223188598669588
memory,L,1221906,replay_trunc,memsearch,claude,0.0,True,pca_uc_384_sq8,dedicated,3.839449684210526,0.01879842105263158,3.8206512631578944,0.0019202158935849238,86.06751,0.0126011,0.00630055,2.834015073561644,0.7417623013358295,True,False,,,True,0.1,mid_edit,invalidated,0.002223188598669588
memory,L,1221906,replay_trunc,memsearch,claude,0.9737,True,pca_uc_384_sq8,dedicated,0.2901802842105263,0.01879842105263158,0.2713818631578947,0.0019202158935849238,86.06751,0.0126011,0.00630055,2.834015073561644,10.442905213281568,True,False,,,True,0.5,append,measured,0.002223188598669588
memory,L,1221906,replay_trunc,memsearch,claude,0.0,True,pca_uc_384_sq8,dedicated,3.839449684210526,0.01879842105263158,3.8206512631578944,0.0019202158935849238,86.06751,0.0126011,0.00630055,2.834015073561644,0.7417623013358295,True,False,,,True,0.5,append,invalidated,0.002223188598669588
memory,L,1221906,replay_trunc,memsearch,claude,0.9737,True,pca_uc_384_sq8,dedicated,0.2901802842105263,0.01879842105263158,0.2713818631578947,0.0019202158935849238,86.06751,0.0126011,0.03150275,2.8592172735616437,10.535771404510188,True,False,,,True,0.5,mid_edit,measured,0.0110179629548607
memory,L,1221906,replay_trunc,memsearch,claude,0.0,True,pca_uc_384_sq8,dedicated,3.839449684210526,0.01879842105263158,3.8206512631578944,0.0019202158935849238,86.06751,0.0126011,0.03150275,2.8592172735616437,0.7483586113008405,True,False,,,True,0.5,mid_edit,invalidated,0.0110179629548607
memory,L,1221906,replay_trunc,memsearch,claude,0.9737,True,pca_uc_384_sq8,dedicated,0.2901802842105263,0.01879842105263158,0.2713818631578947,0.0019202158935849238,86.06751,0.0126011,0.0126011,2.8403156235616436,10.466121761088722,True,False,,,True,1.0,append,measured,0.004436513990018729
memory,L,1221906,replay_trunc,memsearch,claude,0.0,True,pca_uc_384_sq8,dedicated,3.839449684210526,0.01879842105263158,3.8206512631578944,0.0019202158935849238,86.06751,0.0126011,0.0126011,2.8403156235616436,0.7434113788270822,True,False,,,True,1.0,append,invalidated,0.004436513990018729
memory,L,1221906,replay_trunc,memsearch,claude,0.9737,True,pca_uc_384_sq8,dedicated,0.2901802842105263,0.01879842105263158,0.2713818631578947,0.0019202158935849238,86.06751,0.0126011,0.0630055,2.8907200235616437,10.651854143545961,True,False,,,True,1.0,mid_edit,measured,0.021795780804247933
memory,L,1221906,replay_trunc,memsearch,claude,0.0,True,pca_uc_384_sq8,dedicated,3.839449684210526,0.01879842105263158,3.8206512631578944,0.0019202158935849238,86.06751,0.0126011,0.0630055,2.8907200235616437,0.756603998757104,True,False,,,True,1.0,mid_edit,invalidated,0.021795780804247933
memory,L,1221906,replay_trunc,memsearch,claude,0.9737,True,pca_uc_384_sq8,marginal,0.2901802842105263,0.01879842105263158,0.2713818631578947,0.0019202158935849238,0.014345160271098391,0.0126011,0.0,0.0005058224617209902,0.0018638771796871843,True,False,,,True,0.0,append,measured,0.0
memory,L,1221906,replay_trunc,memsearch,claude,0.0,True,pca_uc_384_sq8,marginal,3.839449684210526,0.01879842105263158,3.8206512631578944,0.0019202158935849238,0.014345160271098391,0.0126011,0.0,0.0005058224617209902,0.00013239168583601928,True,False,,,True,0.0,append,invalidated,0.0
memory,L,1221906,replay_trunc,memsearch,claude,0.9737,True,pca_uc_384_sq8,marginal,0.2901802842105263,0.01879842105263158,0.2713818631578947,0.0019202158935849238,0.014345160271098391,0.0126011,0.0,0.0005058224617209902,0.0018638771796871843,True,False,,,True,0.0,mid_edit,measured,0.0
memory,L,1221906,replay_trunc,memsearch,claude,0.0,True,pca_uc_384_sq8,marginal,3.839449684210526,0.01879842105263158,3.8206512631578944,0.0019202158935849238,0.014345160271098391,0.0126011,0.0,0.0005058224617209902,0.00013239168583601928,True,False,,,True,0.0,mid_edit,invalidated,0.0
memory,L,1221906,replay_trunc,memsearch,claude,0.9737,True,pca_uc_384_sq8,marginal,0.2901802842105263,0.01879842105263158,0.2713818631578947,0.0019202158935849238,0.014345160271098391,0.0126011,1.26011e-06,0.0005070825717209902,0.0018685204892486152,True,False,,,True,0.0001,append,measured,0.002485019344528656
memory,L,1221906,replay_trunc,memsearch,claude,0.0,True,pca_uc_384_sq8,marginal,3.839449684210526,0.01879842105263158,3.8206512631578944,0.0019202158935849238,0.014345160271098391,0.0126011,1.26011e-06,0.0005070825717209902,0.0001327215013342698,True,False,,,True,0.0001,append,invalidated,0.002485019344528656
memory,L,1221906,replay_trunc,memsearch,claude,0.9737,True,pca_uc_384_sq8,marginal,0.2901802842105263,0.01879842105263158,0.2713818631578947,0.0019202158935849238,0.014345160271098391,0.0126011,6.30055e-06,0.0005121230117209901,0.001887093727494339,True,False,,,True,0.0001,mid_edit,measured,0.01230280588022591
memory,L,1221906,replay_trunc,memsearch,claude,0.0,True,pca_uc_384_sq8,marginal,3.839449684210526,0.01879842105263158,3.8206512631578944,0.0019202158935849238,0.014345160271098391,0.0126011,6.30055e-06,0.0005121230117209901,0.000134040763327272,True,False,,,True,0.0001,mid_edit,invalidated,0.01230280588022591
memory,L,1221906,replay_trunc,memsearch,claude,0.9737,True,pca_uc_384_sq8,marginal,0.2901802842105263,0.01879842105263158,0.2713818631578947,0.0019202158935849238,0.014345160271098391,0.0126011,1.26011e-05,0.0005184235617209902,0.001910310275301494,True,False,,,True,0.001,append,measured,0.02430657271472891
memory,L,1221906,replay_trunc,memsearch,claude,0.0,True,pca_uc_384_sq8,marginal,3.839449684210526,0.01879842105263158,3.8206512631578944,0.0019202158935849238,0.014345160271098391,0.0126011,1.26011e-05,0.0005184235617209902,0.00013568984081852476,True,False,,,True,0.001,append,invalidated,0.02430657271472891
memory,L,1221906,replay_trunc,memsearch,claude,0.9737,True,pca_uc_384_sq8,marginal,0.2901802842105263,0.01879842105263158,0.2713818631578947,0.0019202158935849238,0.014345160271098391,0.0126011,6.300550000000002e-05,0.0005688279617209902,0.0020960426577587322,True,False,,,True,0.001,mid_edit,measured,0.11076371810094698
memory,L,1221906,replay_trunc,memsearch,claude,0.0,True,pca_uc_384_sq8,marginal,3.839449684210526,0.01879842105263158,3.8206512631578944,0.0019202158935849238,0.014345160271098391,0.0126011,6.300550000000002e-05,0.0005688279617209902,0.0001488824607485466,True,False,,,True,0.001,mid_edit,invalidated,0.11076371810094698
memory,L,1221906,replay_trunc,memsearch,claude,0.9737,True,pca_uc_384_sq8,marginal,0.2901802842105263,0.01879842105263158,0.2713818631578947,0.0019202158935849238,0.014345160271098391,0.0126011,0.000126011,0.0006318334617209902,0.00232820813583028,True,False,,,True,0.01,append,measured,0.19943704731428882
memory,L,1221906,replay_trunc,memsearch,claude,0.0,True,pca_uc_384_sq8,marginal,3.839449684210526,0.01879842105263158,3.8206512631578944,0.0019202158935849238,0.014345160271098391,0.0126011,0.000126011,0.0006318334617209902,0.0001653732356610739,True,False,,,True,0.01,append,invalidated,0.19943704731428882
memory,L,1221906,replay_trunc,memsearch,claude,0.9737,True,pca_uc_384_sq8,marginal,0.2901802842105263,0.01879842105263158,0.2713818631578947,0.0019202158935849238,0.014345160271098391,0.0126011,0.000630055,0.0011358774617209902,0.004185531960402663,True,False,,,True,0.01,mid_edit,measured,0.5546857132330025
memory,L,1221906,replay_trunc,memsearch,claude,0.0,True,pca_uc_384_sq8,marginal,3.839449684210526,0.01879842105263158,3.8206512631578944,0.0019202158935849238,0.014345160271098391,0.0126011,0.000630055,0.0011358774617209902,0.0002972994349612924,True,False,,,True,0.01,mid_edit,invalidated,0.5546857132330025
memory,L,1221906,replay_trunc,memsearch,claude,0.9737,True,pca_uc_384_sq8,marginal,0.2901802842105263,0.01879842105263158,0.2713818631578947,0.0019202158935849238,0.014345160271098391,0.0126011,0.00126011,0.0017659324617209902,0.0065071867411181416,True,False,,,True,0.1,append,measured,0.7135663607270457
memory,L,1221906,replay_trunc,memsearch,claude,0.0,True,pca_uc_384_sq8,marginal,3.839449684210526,0.01879842105263158,3.8206512631578944,0.0019202158935849238,0.014345160271098391,0.0126011,0.00126011,0.0017659324617209902,0.00046220718408656556,True,False,,,True,0.1,append,invalidated,0.7135663607270457
memory,L,1221906,replay_trunc,memsearch,claude,0.9737,True,pca_uc_384_sq8,marginal,0.2901802842105263,0.01879842105263158,0.2713818631578947,0.0019202158935849238,0.014345160271098391,0.0126011,0.00630055,0.00680637246172099,0.02508042498684197,True,False,,,True,0.1,mid_edit,measured,0.9256839873859779
memory,L,1221906,replay_trunc,memsearch,claude,0.0,True,pca_uc_384_sq8,marginal,3.839449684210526,0.01879842105263158,3.8206512631578944,0.0019202158935849238,0.014345160271098391,0.0126011,0.00630055,0.00680637246172099,0.0017814691770887507,True,False,,,True,0.1,mid_edit,invalidated,0.9256839873859779
memory,L,1221906,replay_trunc,memsearch,claude,0.9737,True,pca_uc_384_sq8,marginal,0.2901802842105263,0.01879842105263158,0.2713818631578947,0.0019202158935849238,0.014345160271098391,0.0126011,0.00630055,0.00680637246172099,0.02508042498684197,True,False,,,True,0.5,append,measured,0.9256839873859779
memory,L,1221906,replay_trunc,memsearch,claude,0.0,True,pca_uc_384_sq8,marginal,3.839449684210526,0.01879842105263158,3.8206512631578944,0.0019202158935849238,0.014345160271098391,0.0126011,0.00630055,0.00680637246172099,0.0017814691770887507,True,False,,,True,0.5,append,invalidated,0.9256839873859779
memory,L,1221906,replay_trunc,memsearch,claude,0.9737,True,pca_uc_384_sq8,marginal,0.2901802842105263,0.01879842105263158,0.2713818631578947,0.0019202158935849238,0.014345160271098391,0.0126011,0.03150275,0.032008572461720994,0.11794661621546113,True,False,,,True,0.5,mid_edit,measured,0.9841972814524639
memory,L,1221906,replay_trunc,memsearch,claude,0.0,True,pca_uc_384_sq8,marginal,3.839449684210526,0.01879842105263158,3.8206512631578944,0.0019202158935849238,0.014345160271098391,0.0126011,0.03150275,0.032008572461720994,0.008377779142099678,True,False,,,True,0.5,mid_edit,invalidated,0.9841972814524639
memory,L,1221906,replay_trunc,memsearch,claude,0.9737,True,pca_uc_384_sq8,marginal,0.2901802842105263,0.01879842105263158,0.2713818631578947,0.0019202158935849238,0.014345160271098391,0.0126011,0.0126011,0.013106922461720991,0.04829697279399676,True,False,,,True,1.0,append,measured,0.9614079916015178
memory,L,1221906,replay_trunc,memsearch,claude,0.0,True,pca_uc_384_sq8,marginal,3.839449684210526,0.01879842105263158,3.8206512631578944,0.0019202158935849238,0.014345160271098391,0.0126011,0.0126011,0.013106922461720991,0.0034305466683414824,True,False,,,True,1.0,append,invalidated,0.9614079916015178
memory,L,1221906,replay_trunc,memsearch,claude,0.9737,True,pca_uc_384_sq8,marginal,0.2901802842105263,0.01879842105263158,0.2713818631578947,0.0019202158935849238,0.014345160271098391,0.0126011,0.0630055,0.06351132246172099,0.23402935525123503,True,False,,,True,1.0,mid_edit,measured,0.9920357120255865
memory,L,1221906,replay_trunc,memsearch,claude,0.0,True,pca_uc_384_sq8,marginal,3.839449684210526,0.01879842105263158,3.8206512631578944,0.0019202158935849238,0.014345160271098391,0.0126011,0.0630055,0.06351132246172099,0.016623166598363333,True,False,,,True,1.0,mid_edit,invalidated,0.9920357120255865
code_unseen,S,1139248,agentic,indexed,claude,0.0,True,pca_uc_384_sq8,dedicated,0.14416254054054053,0.06771886486486486,0.07644367567567567,0.0013869694289864952,86.06751,0.014826859999999999,0.0,2.8277206215342465,36.99090338789171,True,False,,,True,0.0,append,measured,0.0
code_unseen,S,1139248,agentic,indexed,claude,0.0,True,pca_uc_384_sq8,dedicated,0.14416254054054053,0.06771886486486486,0.07644367567567567,0.0013869694289864952,86.06751,0.014826859999999999,0.0,2.8277206215342465,36.99090338789171,True,False,,,True,0.0,append,invalidated,0.0
code_unseen,S,1139248,agentic,indexed,claude,0.0,True,pca_uc_384_sq8,dedicated,0.14416254054054053,0.06771886486486486,0.07644367567567567,0.0013869694289864952,86.06751,0.014826859999999999,0.0,2.8277206215342465,36.99090338789171,True,False,,,True,0.0,mid_edit,measured,0.0
code_unseen,S,1139248,agentic,indexed,claude,0.0,True,pca_uc_384_sq8,dedicated,0.14416254054054053,0.06771886486486486,0.07644367567567567,0.0013869694289864952,86.06751,0.014826859999999999,0.0,2.8277206215342465,36.99090338789171,True,False,,,True,0.0,mid_edit,invalidated,0.0
code_unseen,S,1139248,agentic,indexed,claude,0.0,True,pca_uc_384_sq8,dedicated,0.14416254054054053,0.06771886486486486,0.07644367567567567,0.0013869694289864952,86.06751,0.014826859999999999,1.4826860000000003e-06,2.8277221042202467,36.99092278368852,True,False,,,True,0.0001,append,measured,5.243393605712381e-07
code_unseen,S,1139248,agentic,indexed,claude,0.0,True,pca_uc_384_sq8,dedicated,0.14416254054054053,0.06771886486486486,0.07644367567567567,0.0013869694289864952,86.06751,0.014826859999999999,1.4826860000000003e-06,2.8277221042202467,36.99092278368852,True,False,,,True,0.0001,append,invalidated,5.243393605712381e-07
code_unseen,S,1139248,agentic,indexed,claude,0.0,True,pca_uc_384_sq8,dedicated,0.14416254054054053,0.06771886486486486,0.07644367567567567,0.0013869694289864952,86.06751,0.014826859999999999,7.413430000000001e-06,2.8277280349642466,36.99100036687571,True,False,,,True,0.0001,mid_edit,measured,2.6216913042324225e-06
code_unseen,S,1139248,agentic,indexed,claude,0.0,True,pca_uc_384_sq8,dedicated,0.14416254054054053,0.06771886486486486,0.07644367567567567,0.0013869694289864952,86.06751,0.014826859999999999,7.413430000000001e-06,2.8277280349642466,36.99100036687571,True,False,,,True,0.0001,mid_edit,invalidated,2.6216913042324225e-06
code_unseen,S,1139248,agentic,indexed,claude,0.0,True,pca_uc_384_sq8,dedicated,0.14416254054054053,0.06771886486486486,0.07644367567567567,0.0013869694289864952,86.06751,0.014826859999999999,1.4826860000000001e-05,2.8277354483942467,36.99109734585971,True,False,,,True,0.001,append,measured,5.243368861970294e-06
