qid,arm,recall_at_10,presence_wb,provenance_at_10,presence_wb_on_gold_page,n_gold_titles,n_gold_titles_hit,judge_correct,idk_corrected,in_primary
2263,sq8_np512,1.0,True,False,False,1,0,True,False,True
2263,sq8_np64,1.0,True,False,False,1,0,True,False,True
2263,sq8_np8,1.0,True,False,False,1,0,True,False,True
2284,mrl_512_sq8_np512,0.9,False,True,False,2,2,False,True,False
2284,pca_uc_384_sq8_np512,1.0,False,True,False,2,2,False,False,False
2284,pca_uc_512_sq8_np512,1.0,False,True,False,2,2,True,False,False
2284,pq_np256,0.7,False,True,False,2,1,True,False,False
2284,rabitq_np256,0.8,False,True,False,2,1,True,False,False
2284,refine_np64,1.0,False,True,False,2,2,True,False,False
2284,sq8_np16,0.9,False,True,False,2,2,True,False,False
2284,sq8_np4,0.8,False,True,False,2,2,True,False,False
2284,sq8_np512,1.0,False,True,False,2,2,True,False,False
2284,sq8_np64,1.0,False,True,False,2,2,True,False,False
2284,sq8_np8,0.8,False,True,False,2,2,True,False,False
2295,mrl_512_sq8_np512,0.8,True,True,True,1,1,False,False,True
2295,pca_uc_384_sq8_np512,1.0,True,True,True,1,1,False,False,True
2295,pca_uc_512_sq8_np512,1.0,True,True,True,1,1,False,False,True
2295,pq_np256,0.8,True,True,True,1,1,False,False,True
2295,rabitq_np256,0.8,True,True,True,1,1,False,False,True
2295,refine_np64,1.0,True,True,True,1,1,False,False,True
2295,sq8_np16,1.0,True,True,True,1,1,False,False,True
2295,sq8_np4,1.0,True,True,True,1,1,False,False,True
2295,sq8_np512,1.0,True,True,True,1,1,False,False,True
2295,sq8_np64,1.0,True,True,True,1,1,False,False,True
2295,sq8_np8,1.0,True,True,True,1,1,False,False,True
2337,mrl_512_sq8_np512,0.7,True,True,True,2,1,False,True,True
2337,pca_uc_384_sq8_np512,0.9,True,True,True,2,1,False,True,True
2337,pca_uc_512_sq8_np512,1.0,True,True,True,2,1,True,False,True
2337,pq_np256,0.9,True,True,True,2,1,False,True,True
2337,rabitq_np256,0.7,True,True,True,2,2,True,True,True
2337,refine_np64,1.0,True,True,True,2,1,False,True,True
2337,sq8_np16,1.0,True,True,True,2,1,False,True,True
2337,sq8_np4,1.0,True,True,True,2,1,False,True,True
2337,sq8_np512,1.0,True,True,True,2,1,False,True,True
2337,sq8_np64,1.0,True,True,True,2,1,False,True,True
2337,sq8_np8,1.0,True,True,True,2,1,True,True,True
2398,mrl_512_sq8_np512,1.0,True,True,True,1,1,True,False,True
2398,pca_uc_384_sq8_np512,1.0,True,True,True,1,1,True,False,True
2398,pca_uc_512_sq8_np512,1.0,True,True,True,1,1,True,False,True
2398,pq_np256,0.9,True,True,True,1,1,True,False,True
2398,rabitq_np256,0.8,True,True,True,1,1,True,False,True
2398,refine_np64,1.0,True,True,True,1,1,True,False,True
2398,sq8_np16,1.0,True,True,True,1,1,True,False,True
2398,sq8_np4,1.0,True,True,True,1,1,True,False,True
2398,sq8_np512,1.0,True,True,True,1,1,True,False,True
2398,sq8_np64,1.0,True,True,True,1,1,True,False,True
2398,sq8_np8,1.0,True,True,True,1,1,True,False,True
2404,mrl_512_sq8_np512,0.8,False,True,False,1,1,False,True,False
2404,pca_uc_384_sq8_np512,1.0,False,True,False,1,1,False,True,False
2404,pca_uc_512_sq8_np512,1.0,False,True,False,1,1,False,True,False
2404,pq_np256,0.8,True,True,True,1,1,True,False,False
2404,rabitq_np256,0.9,False,True,False,1,1,False,True,False
2404,refine_np64,0.9,False,True,False,1,1,True,False,False
2404,sq8_np16,0.9,False,True,False,1,1,False,True,False
2404,sq8_np4,0.9,False,True,False,1,1,False,True,False
2404,sq8_np512,1.0,False,True,False,1,1,False,False,False
2404,sq8_np64,1.0,False,True,False,1,1,False,True,False
2404,sq8_np8,0.9,False,True,False,1,1,False,True,False
2458,mrl_512_sq8_np512,0.8,True,True,True,1,1,False,True,True
2458,pca_uc_384_sq8_np512,0.9,True,True,True,1,1,True,False,True
2458,pca_uc_512_sq8_np512,1.0,True,True,True,1,1,False,True,True
2458,pq_np256,0.8,True,True,True,1,1,False,True,True
2458,rabitq_np256,0.9,True,True,True,1,1,False,True,True
2458,refine_np64,1.0,True,True,True,1,1,True,False,True
2458,sq8_np16,1.0,True,True,True,1,1,False,True,True
2458,sq8_np4,0.4,True,True,True,1,1,True,False,True
2458,sq8_np512,1.0,True,True,True,1,1,False,True,True
2458,sq8_np64,1.0,True,True,True,1,1,False,True,True
2458,sq8_np8,0.8,True,True,True,1,1,False,True,True
2468,mrl_512_sq8_np512,0.7,True,True,True,1,1,True,False,True
2468,pca_uc_384_sq8_np512,0.9,True,True,True,1,1,False,True,True
2468,pca_uc_512_sq8_np512,1.0,True,True,True,1,1,False,True,True
2468,pq_np256,0.9,True,True,True,1,1,False,True,True
2468,rabitq_np256,0.7,True,True,True,1,1,False,True,True
2468,refine_np64,0.9,True,True,True,1,1,False,True,True
2468,sq8_np16,0.9,True,True,True,1,1,False,True,True
2468,sq8_np4,0.9,True,True,True,1,1,False,True,True
2468,sq8_np512,1.0,True,True,True,1,1,True,False,True
2468,sq8_np64,0.9,True,True,True,1,1,False,True,True
2468,sq8_np8,0.9,True,True,True,1,1,True,False,True
2469,mrl_512_sq8_np512,0.8,True,False,False,1,0,True,False,True
2469,pca_uc_384_sq8_np512,0.9,True,False,False,1,0,True,False,True
2469,pca_uc_512_sq8_np512,0.9,True,False,False,1,0,True,False,True
2469,pq_np256,0.9,True,False,False,1,0,True,False,True
2469,rabitq_np256,0.8,True,False,False,1,0,True,False,True
2469,refine_np64,0.9,True,False,False,1,0,True,False,True
2469,sq8_np16,0.7,True,False,False,1,0,True,False,True
2469,sq8_np4,0.6,True,False,False,1,0,True,False,True
2469,sq8_np512,1.0,True,False,False,1,0,True,False,True
2469,sq8_np64,0.9,True,False,False,1,0,True,False,True
2469,sq8_np8,0.6,True,False,False,1,0,True,False,True
2495,mrl_512_sq8_np512,0.6,False,False,False,1,0,True,False,True
2495,pca_uc_384_sq8_np512,1.0,True,True,True,1,1,True,False,True
2495,pca_uc_512_sq8_np512,0.9,True,True,True,1,1,True,False,True
2495,pq_np256,0.8,True,True,True,1,1,True,False,True
2495,rabitq_np256,0.8,False,True,False,1,1,True,False,True
2495,refine_np64,1.0,True,True,True,1,1,True,False,True
2495,sq8_np16,1.0,True,True,True,1,1,True,False,True
2495,sq8_np4,1.0,True,True,True,1,1,True,False,True
2495,sq8_np512,1.0,True,True,True,1,1,True,False,True
2495,sq8_np64,1.0,True,True,True,1,1,True,False,True
2495,sq8_np8,1.0,True,True,True,1,1,True,False,True
2501,mrl_512_sq8_np512,0.8,True,True,True,1,1,True,False,True
2501,pca_uc_384_sq8_np512,0.9,True,True,True,1,1,True,False,True
2501,pca_uc_512_sq8_np512,0.9,True,True,True,1,1,True,False,True
2501,pq_np256,0.8,True,True,True,1,1,True,False,True
2501,rabitq_np256,0.8,True,True,True,1,1,True,False,True
2501,refine_np64,1.0,True,True,True,1,1,True,False,True
2501,sq8_np16,0.9,True,True,True,1,1,True,False,True
2501,sq8_np4,0.8,True,True,True,1,1,True,False,True
2501,sq8_np512,0.9,True,True,True,1,1,True,False,True
2501,sq8_np64,0.9,True,True,True,1,1,True,False,True
2501,sq8_np8,0.9,True,True,True,1,1,True,False,True
2502,mrl_512_sq8_np512,0.8,True,True,True,1,1,True,False,True
2502,pca_uc_384_sq8_np512,0.9,True,True,True,1,1,True,False,True
2502,pca_uc_512_sq8_np512,0.9,True,True,True,1,1,True,False,True
2502,pq_np256,0.9,True,True,True,1,1,False,True,True
2502,rabitq_np256,0.8,True,True,True,1,1,False,True,True
2502,refine_np64,1.0,True,True,True,1,1,True,False,True
2502,sq8_np16,1.0,True,True,True,1,1,True,False,True
2502,sq8_np4,1.0,True,True,True,1,1,True,False,True
2502,sq8_np512,1.0,True,True,True,1,1,True,False,True
2502,sq8_np64,1.0,True,True,True,1,1,True,False,True
2502,sq8_np8,1.0,True,True,True,1,1,True,False,True
2504,mrl_512_sq8_np512,0.8,True,True,False,1,1,False,False,True
2504,pca_uc_384_sq8_np512,1.0,True,True,False,1,1,False,False,True
2504,pca_uc_512_sq8_np512,0.9,True,True,False,1,1,False,False,True
2504,pq_np256,0.8,True,True,False,1,1,False,False,True
2504,rabitq_np256,0.8,True,True,False,1,1,False,False,True
2504,refine_np64,1.0,True,True,False,1,1,False,False,True
2504,sq8_np16,0.9,True,True,False,1,1,False,False,True
2504,sq8_np4,0.7,False,True,False,1,1,False,False,True
2504,sq8_np512,1.0,True,True,False,1,1,False,False,True
2504,sq8_np64,1.0,True,True,False,1,1,False,False,True
2504,sq8_np8,0.8,True,True,False,1,1,False,False,True
2528,mrl_512_sq8_np512,0.7,False,True,False,1,1,True,False,False
2528,pca_uc_384_sq8_np512,0.9,False,True,False,1,1,True,False,False
2528,pca_uc_512_sq8_np512,1.0,False,True,False,1,1,True,False,False
2528,pq_np256,0.8,False,True,False,1,1,True,False,False
2528,rabitq_np256,0.8,False,True,False,1,1,True,False,False
2528,refine_np64,1.0,False,True,False,1,1,True,False,False
2528,sq8_np16,1.0,False,True,False,1,1,True,False,False
2528,sq8_np4,0.6,False,True,False,1,1,True,False,False
2528,sq8_np512,1.0,False,True,False,1,1,True,False,False
2528,sq8_np64,1.0,False,True,False,1,1,True,False,False
2528,sq8_np8,1.0,False,True,False,1,1,True,False,False
2531,mrl_512_sq8_np512,0.8,True,False,False,1,0,False,False,True
2531,pca_uc_384_sq8_np512,0.9,True,False,False,1,0,False,False,True
2531,pca_uc_512_sq8_np512,1.0,True,False,False,1,0,False,False,True
2531,pq_np256,0.7,True,False,False,1,0,False,False,True
2531,rabitq_np256,0.8,True,False,False,1,0,False,False,True
2531,refine_np64,1.0,True,False,False,1,0,False,False,True
2531,sq8_np16,1.0,True,False,False,1,0,False,False,True
2531,sq8_np4,0.6,True,True,False,1,1,False,False,True
2531,sq8_np512,1.0,True,False,False,1,0,False,False,True
2531,sq8_np64,1.0,True,False,False,1,0,False,False,True
2531,sq8_np8,0.6,True,True,False,1,1,False,False,True
2611,mrl_512_sq8_np512,0.8,True,True,True,1,1,False,False,True
2611,pca_uc_384_sq8_np512,0.8,True,True,True,1,1,False,False,True
2611,pca_uc_512_sq8_np512,1.0,True,True,True,1,1,False,False,True
2611,pq_np256,0.9,True,True,True,1,1,False,False,True
2611,rabitq_np256,0.7,True,True,True,1,1,False,False,True
2611,refine_np64,1.0,True,True,True,1,1,False,False,True
2611,sq8_np16,1.0,True,True,True,1,1,False,False,True
2611,sq8_np4,1.0,True,True,True,1,1,False,False,True
2611,sq8_np512,1.0,True,True,True,1,1,False,False,True
2611,sq8_np64,1.0,True,True,True,1,1,False,False,True
2611,sq8_np8,1.0,True,True,True,1,1,False,False,True
2632,mrl_512_sq8_np512,0.7,True,True,True,1,1,True,False,True
2632,pca_uc_384_sq8_np512,0.9,True,True,True,1,1,True,False,True
2632,pca_uc_512_sq8_np512,1.0,True,True,True,1,1,True,False,True
2632,pq_np256,0.9,True,True,True,1,1,True,False,True
2632,rabitq_np256,0.8,True,True,True,1,1,True,False,True
2632,refine_np64,1.0,True,True,True,1,1,True,False,True
2632,sq8_np16,1.0,True,True,True,1,1,True,False,True
2632,sq8_np4,0.8,True,True,True,1,1,True,False,True
2632,sq8_np512,1.0,True,True,True,1,1,True,False,True
2632,sq8_np64,1.0,True,True,True,1,1,True,False,True
2632,sq8_np8,0.9,True,True,True,1,1,True,False,True
2633,mrl_512_sq8_np512,0.6,True,True,True,1,1,True,False,True
2633,pca_uc_384_sq8_np512,0.9,True,True,True,1,1,True,False,True
2633,pca_uc_512_sq8_np512,0.9,True,True,True,1,1,True,False,True
2633,pq_np256,0.7,True,True,True,1,1,True,False,True
2633,rabitq_np256,0.7,True,True,True,1,1,True,False,True
2633,refine_np64,0.8,True,True,True,1,1,True,False,True
2633,sq8_np16,0.7,True,True,True,1,1,True,False,True
2633,sq8_np4,0.2,True,True,True,1,1,True,False,True
2633,sq8_np512,1.0,True,True,True,1,1,True,False,True
2633,sq8_np64,0.8,True,True,True,1,1,True,False,True
2633,sq8_np8,0.5,True,True,True,1,1,True,False,True
2665,mrl_512_sq8_np512,0.7,True,False,False,1,0,False,True,True
2665,pca_uc_384_sq8_np512,0.9,True,False,False,1,0,False,True,True
2665,pca_uc_512_sq8_np512,0.9,True,False,False,1,0,False,True,True
2665,pq_np256,0.8,False,False,False,1,0,False,True,True
2665,rabitq_np256,0.7,False,False,False,1,0,False,True,True
2665,refine_np64,1.0,True,False,False,1,0,False,True,True
2665,sq8_np16,0.9,True,False,False,1,0,False,True,True
2665,sq8_np4,0.9,True,False,False,1,0,False,True,True
2665,sq8_np512,1.0,True,False,False,1,0,False,True,True
2665,sq8_np64,1.0,True,False,False,1,0,False,True,True
2665,sq8_np8,0.9,True,False,False,1,0,False,True,True
2728,mrl_512_sq8_np512,0.9,True,True,True,2,2,True,False,True
2728,pca_uc_384_sq8_np512,0.9,True,True,True,2,2,True,False,True
2728,pca_uc_512_sq8_np512,1.0,True,True,True,2,2,True,False,True
2728,pq_np256,0.8,True,True,True,2,2,True,False,True
2728,rabitq_np256,0.9,True,True,True,2,2,True,False,True
2728,refine_np64,0.9,True,True,True,2,2,True,False,True
2728,sq8_np16,0.8,True,True,True,2,2,True,False,True
2728,sq8_np4,0.6,True,True,True,2,2,True,False,True
2728,sq8_np512,1.0,True,True,True,2,2,True,False,True
2728,sq8_np64,0.9,True,True,True,2,2,True,False,True
2728,sq8_np8,0.8,True,True,True,2,2,True,False,True
2730,mrl_512_sq8_np512,0.7,True,True,True,1,1,True,False,True
2730,pca_uc_384_sq8_np512,0.9,True,True,True,1,1,True,False,True
2730,pca_uc_512_sq8_np512,1.0,True,True,True,1,1,True,False,True
2730,pq_np256,0.7,True,True,True,1,1,True,False,True
2730,rabitq_np256,0.6,True,True,True,1,1,True,False,True
2730,refine_np64,0.9,True,True,True,1,1,True,False,True
2730,sq8_np16,0.9,True,True,True,1,1,True,False,True
2730,sq8_np4,0.9,True,True,True,1,1,True,False,True
2730,sq8_np512,0.9,True,True,True,1,1,True,False,True
2730,sq8_np64,0.9,True,True,True,1,1,True,False,True
2730,sq8_np8,0.9,True,True,True,1,1,True,False,True
2778,mrl_512_sq8_np512,1.0,True,True,True,1,1,True,False,True
2778,pca_uc_384_sq8_np512,1.0,True,True,True,1,1,True,False,True
2778,pca_uc_512_sq8_np512,1.0,True,True,True,1,1,True,False,True
2778,pq_np256,0.9,True,True,True,1,1,True,False,True
2778,rabitq_np256,1.0,True,True,True,1,1,True,False,True
2778,refine_np64,1.0,True,True,True,1,1,True,False,True
2778,sq8_np16,1.0,True,True,True,1,1,True,False,True
2778,sq8_np4,0.9,True,True,True,1,1,True,False,True
2778,sq8_np512,1.0,True,True,True,1,1,True,False,True
2778,sq8_np64,1.0,True,True,True,1,1,True,False,True
2778,sq8_np8,1.0,True,True,True,1,1,True,False,True
2781,mrl_512_sq8_np512,0.7,True,True,True,1,1,True,False,True
2781,pca_uc_384_sq8_np512,0.8,True,True,True,1,1,True,False,True
2781,pca_uc_512_sq8_np512,1.0,True,True,True,1,1,True,False,True
2781,pq_np256,0.8,True,True,True,1,1,True,False,True
2781,rabitq_np256,0.6,False,True,False,1,1,False,True,True
2781,refine_np64,1.0,True,True,True,1,1,True,False,True
2781,sq8_np16,0.9,True,True,True,1,1,True,False,True
2781,sq8_np4,0.9,True,True,True,1,1,True,False,True
2781,sq8_np512,1.0,True,True,True,1,1,True,False,True
2781,sq8_np64,1.0,True,True,True,1,1,True,False,True
2781,sq8_np8,0.9,True,True,True,1,1,True,False,True
2896,mrl_512_sq8_np512,0.8,True,True,True,1,1,True,False,True
2896,pca_uc_384_sq8_np512,1.0,True,True,True,1,1,True,False,True
2896,pca_uc_512_sq8_np512,1.0,True,True,True,1,1,True,False,True
2896,pq_np256,1.0,True,True,True,1,1,True,False,True
2896,rabitq_np256,0.8,True,True,True,1,1,True,False,True
2896,refine_np64,1.0,True,True,True,1,1,True,False,True
2896,sq8_np16,1.0,True,True,True,1,1,True,False,True
2896,sq8_np4,1.0,True,True,True,1,1,True,False,True
2896,sq8_np512,1.0,True,True,True,1,1,True,False,True
2896,sq8_np64,1.0,True,True,True,1,1,True,False,True
2896,sq8_np8,1.0,True,True,True,1,1,True,False,True
2899,mrl_512_sq8_np512,0.9,True,False,False,1,0,True,False,True
2899,pca_uc_384_sq8_np512,1.0,True,False,False,1,0,True,False,True
2899,pca_uc_512_sq8_np512,1.0,True,False,False,1,0,True,False,True
2899,pq_np256,0.8,True,False,False,1,0,True,False,True
2899,rabitq_np256,0.9,True,False,False,1,0,False,True,True
2899,refine_np64,1.0,True,False,False,1,0,False,True,True
2899,sq8_np16,1.0,True,False,False,1,0,False,True,True
2899,sq8_np4,1.0,True,False,False,1,0,False,True,True
2899,sq8_np512,1.0,True,False,False,1,0,False,True,True
2899,sq8_np64,1.0,True,False,False,1,0,False,True,True
2899,sq8_np8,1.0,True,False,False,1,0,True,False,True
3076,mrl_512_sq8_np512,1.0,True,True,True,1,1,True,False,True
3076,pca_uc_384_sq8_np512,0.9,True,True,True,1,1,True,False,True
3076,pca_uc_512_sq8_np512,0.9,True,True,True,1,1,True,False,True
3076,pq_np256,0.9,True,True,True,1,1,True,False,True
3076,rabitq_np256,0.9,True,True,True,1,1,True,False,True
3076,refine_np64,0.9,True,True,True,1,1,True,False,True
3076,sq8_np16,0.9,True,True,True,1,1,True,False,True
3076,sq8_np4,0.9,True,True,True,1,1,True,False,True
3076,sq8_np512,0.9,True,True,True,1,1,True,False,True
3076,sq8_np64,0.9,True,True,True,1,1,True,False,True
3076,sq8_np8,0.9,True,True,True,1,1,True,False,True
3081,mrl_512_sq8_np512,0.7,True,True,True,1,1,False,False,True
3081,pca_uc_384_sq8_np512,1.0,True,True,True,1,1,True,False,True
3081,pca_uc_512_sq8_np512,1.0,True,True,True,1,1,True,False,True
3081,pq_np256,0.9,True,True,True,1,1,True,False,True
3081,rabitq_np256,0.7,True,True,True,1,1,True,False,True
3081,refine_np64,1.0,True,True,True,1,1,True,False,True
3081,sq8_np16,1.0,True,True,True,1,1,True,False,True
3081,sq8_np4,1.0,True,True,True,1,1,True,False,True
3081,sq8_np512,1.0,True,True,True,1,1,True,False,True
3081,sq8_np64,1.0,True,True,True,1,1,True,False,True
3081,sq8_np8,1.0,True,True,True,1,1,True,False,True
3095,mrl_512_sq8_np512,0.8,False,True,False,1,1,False,True,True
3095,pca_uc_384_sq8_np512,0.9,True,True,True,1,1,False,True,True
3095,pca_uc_512_sq8_np512,1.0,True,True,True,1,1,False,True,True
3095,pq_np256,0.7,False,True,False,1,1,False,True,True
3095,rabitq_np256,0.8,True,True,True,1,1,False,True,True
3095,refine_np64,1.0,True,True,True,1,1,False,True,True
3095,sq8_np16,0.9,True,True,True,1,1,False,True,True
3095,sq8_np4,0.2,False,False,False,1,0,False,True,True
3095,sq8_np512,1.0,True,True,True,1,1,False,True,True
3095,sq8_np64,1.0,True,True,True,1,1,False,True,True
3095,sq8_np8,0.6,True,True,True,1,1,False,True,True
3153,mrl_512_sq8_np512,0.8,True,True,False,1,1,False,True,True
3153,pca_uc_384_sq8_np512,0.9,True,True,False,1,1,False,True,True
3153,pca_uc_512_sq8_np512,0.9,True,True,False,1,1,False,True,True
3153,pq_np256,0.6,True,True,False,1,1,False,True,True
3153,rabitq_np256,0.7,True,True,False,1,1,False,True,True
3153,refine_np64,0.8,True,True,False,1,1,False,True,True
3153,sq8_np16,0.7,True,True,False,1,1,False,True,True
3153,sq8_np4,0.7,True,True,False,1,1,True,False,True
3153,sq8_np512,0.9,True,True,False,1,1,True,False,True
3153,sq8_np64,0.8,True,True,False,1,1,False,True,True
3153,sq8_np8,0.7,True,True,False,1,1,False,True,True
3204,mrl_512_sq8_np512,0.8,True,False,False,2,0,True,False,True
3204,pca_uc_384_sq8_np512,0.9,True,False,False,2,0,True,False,True
3204,pca_uc_512_sq8_np512,1.0,True,False,False,2,0,True,False,True
3204,pq_np256,0.6,True,False,False,2,0,True,False,True
3204,rabitq_np256,0.9,True,False,False,2,0,True,False,True
3204,refine_np64,1.0,True,False,False,2,0,True,False,True
3204,sq8_np16,0.9,True,False,False,2,0,True,False,True
3204,sq8_np4,0.7,True,False,False,2,0,True,False,True
3204,sq8_np512,1.0,True,False,False,2,0,True,False,True
3204,sq8_np64,1.0,True,False,False,2,0,True,False,True
3204,sq8_np8,0.9,True,False,False,2,0,True,False,True
3224,mrl_512_sq8_np512,1.0,True,False,False,1,0,False,False,True
3224,pca_uc_384_sq8_np512,1.0,True,False,False,1,0,False,True,True
3224,pca_uc_512_sq8_np512,1.0,True,False,False,1,0,False,False,True
3224,pq_np256,0.9,True,False,False,1,0,False,True,True
3224,rabitq_np256,0.8,True,False,False,1,0,False,True,True
3224,refine_np64,1.0,True,False,False,1,0,False,False,True
3224,sq8_np16,1.0,True,False,False,1,0,False,False,True
3224,sq8_np4,1.0,True,False,False,1,0,False,False,True
3224,sq8_np512,1.0,True,False,False,1,0,False,False,True
3224,sq8_np64,1.0,True,False,False,1,0,False,False,True
3224,sq8_np8,1.0,True,False,False,1,0,False,True,True
3258,mrl_512_sq8_np512,0.9,True,True,True,1,1,False,True,True
3258,pca_uc_384_sq8_np512,1.0,True,True,True,1,1,False,True,True
3258,pca_uc_512_sq8_np512,1.0,True,True,True,1,1,False,True,True
3258,pq_np256,1.0,True,True,True,1,1,False,True,True
3258,rabitq_np256,0.9,True,True,True,1,1,False,True,True
3258,refine_np64,1.0,True,True,True,1,1,False,True,True
3258,sq8_np16,0.9,True,True,True,1,1,False,True,True
3258,sq8_np4,0.8,True,True,True,1,1,False,True,True
3258,sq8_np512,1.0,True,True,True,1,1,False,True,True
3258,sq8_np64,1.0,True,True,True,1,1,False,True,True
3258,sq8_np8,0.9,True,True,True,1,1,False,True,True
3282,mrl_512_sq8_np512,0.7,True,True,True,1,1,True,False,True
3282,pca_uc_384_sq8_np512,1.0,True,True,True,1,1,True,False,True
3282,pca_uc_512_sq8_np512,1.0,True,True,True,1,1,True,False,True
3282,pq_np256,0.8,True,True,True,1,1,True,False,True
3282,rabitq_np256,0.8,True,True,True,1,1,True,False,True
3282,refine_np64,1.0,True,True,True,1,1,True,False,True
3282,sq8_np16,0.9,True,True,True,1,1,True,False,True
3282,sq8_np4,0.9,True,True,True,1,1,True,False,True
3282,sq8_np512,1.0,True,True,True,1,1,True,False,True
3282,sq8_np64,1.0,True,True,True,1,1,True,False,True
3282,sq8_np8,0.9,True,True,True,1,1,True,False,True
3310,mrl_512_sq8_np512,0.8,True,True,True,1,1,False,True,True
3310,pca_uc_384_sq8_np512,1.0,True,True,True,1,1,True,False,True
3310,pca_uc_512_sq8_np512,1.0,True,True,True,1,1,True,False,True
3310,pq_np256,1.0,True,True,True,1,1,True,False,True
3310,rabitq_np256,0.9,True,True,True,1,1,False,True,True
3310,refine_np64,1.0,True,True,True,1,1,False,True,True
3310,sq8_np16,0.9,True,True,True,1,1,False,True,True
3310,sq8_np4,0.9,True,True,True,1,1,False,True,True
3310,sq8_np512,1.0,True,True,True,1,1,False,True,True
3310,sq8_np64,1.0,True,True,True,1,1,False,True,True
3310,sq8_np8,0.9,True,True,True,1,1,False,True,True
3348,mrl_512_sq8_np512,0.8,True,True,True,1,1,True,False,True
3348,pca_uc_384_sq8_np512,0.8,True,True,True,1,1,True,False,True
3348,pca_uc_512_sq8_np512,0.9,True,True,True,1,1,True,False,True
3348,pq_np256,0.8,True,True,True,1,1,True,False,True
3348,rabitq_np256,0.9,True,True,True,1,1,True,False,True
3348,refine_np64,1.0,True,True,True,1,1,True,False,True
3348,sq8_np16,1.0,True,True,True,1,1,True,False,True
3348,sq8_np4,1.0,True,True,True,1,1,True,False,True
3348,sq8_np512,1.0,True,True,True,1,1,True,False,True
3348,sq8_np64,1.0,True,True,True,1,1,True,False,True
3348,sq8_np8,1.0,True,True,True,1,1,True,False,True
3362,mrl_512_sq8_np512,0.9,True,True,True,1,1,True,False,True
3362,pca_uc_384_sq8_np512,1.0,True,True,True,1,1,True,False,True
3362,pca_uc_512_sq8_np512,1.0,True,True,True,1,1,True,False,True
3362,pq_np256,0.9,True,True,True,1,1,True,False,True
3362,rabitq_np256,0.9,True,True,True,1,1,True,False,True
3362,refine_np64,1.0,True,True,True,1,1,True,False,True
3362,sq8_np16,1.0,True,True,True,1,1,True,False,True
3362,sq8_np4,1.0,True,True,True,1,1,True,False,True
3362,sq8_np512,1.0,True,True,True,1,1,True,False,True
3362,sq8_np64,1.0,True,True,True,1,1,True,False,True
3362,sq8_np8,1.0,True,True,True,1,1,True,False,True
3417,mrl_512_sq8_np512,0.9,True,True,True,1,1,False,True,True
3417,pca_uc_384_sq8_np512,1.0,True,True,True,1,1,False,False,True
3417,pca_uc_512_sq8_np512,1.0,True,True,True,1,1,False,True,True
3417,pq_np256,0.9,True,True,True,1,1,True,False,True
3417,rabitq_np256,0.8,True,True,True,1,1,False,True,True
3417,refine_np64,1.0,True,True,True,1,1,False,True,True
3417,sq8_np16,1.0,True,True,True,1,1,False,True,True
3417,sq8_np4,1.0,True,True,True,1,1,False,True,True
3417,sq8_np512,1.0,True,True,True,1,1,False,True,True
3417,sq8_np64,1.0,True,True,True,1,1,False,True,True
3417,sq8_np8,1.0,True,True,True,1,1,False,True,True
3478,mrl_512_sq8_np512,0.9,False,True,False,1,1,True,False,False
3478,pca_uc_384_sq8_np512,1.0,False,True,False,1,1,True,False,False
3478,pca_uc_512_sq8_np512,1.0,False,True,False,1,1,True,False,False
3478,pq_np256,0.9,False,True,False,1,1,True,False,False
3478,rabitq_np256,0.9,False,True,False,1,1,True,False,False
3478,refine_np64,1.0,False,True,False,1,1,True,False,False
3478,sq8_np16,1.0,False,True,False,1,1,True,False,False
3478,sq8_np4,0.8,False,True,False,1,1,True,False,False
3478,sq8_np512,1.0,False,True,False,1,1,True,False,False
3478,sq8_np64,1.0,False,True,False,1,1,True,False,False
3478,sq8_np8,0.9,False,True,False,1,1,True,False,False
3503,mrl_512_sq8_np512,0.8,True,True,True,1,1,True,False,True
3503,pca_uc_384_sq8_np512,1.0,True,True,True,1,1,True,False,True
3503,pca_uc_512_sq8_np512,1.0,True,True,True,1,1,True,False,True
3503,pq_np256,0.9,True,True,True,1,1,True,False,True
3503,rabitq_np256,0.9,True,True,True,1,1,True,False,True
3503,refine_np64,1.0,True,True,True,1,1,True,False,True
3503,sq8_np16,1.0,True,True,True,1,1,True,False,True
3503,sq8_np4,1.0,True,True,True,1,1,True,False,True
3503,sq8_np512,1.0,True,True,True,1,1,True,False,True
3503,sq8_np64,1.0,True,True,True,1,1,True,False,True
3503,sq8_np8,1.0,True,True,True,1,1,True,False,True
3558,mrl_512_sq8_np512,0.8,True,True,True,2,2,True,False,True
3558,pca_uc_384_sq8_np512,1.0,True,True,True,2,2,True,False,True
3558,pca_uc_512_sq8_np512,1.0,True,True,True,2,2,True,False,True
3558,pq_np256,1.0,True,True,True,2,2,True,False,True
3558,rabitq_np256,0.9,True,True,True,2,2,True,False,True
3558,refine_np64,1.0,True,True,True,2,2,True,False,True
3558,sq8_np16,1.0,True,True,True,2,2,True,False,True
3558,sq8_np4,1.0,True,True,True,2,2,True,False,True
3558,sq8_np512,1.0,True,True,True,2,2,True,False,True
3558,sq8_np64,1.0,True,True,True,2,2,True,False,True
3558,sq8_np8,1.0,True,True,True,2,2,True,False,True
3568,mrl_512_sq8_np512,0.5,True,True,True,1,1,True,False,True
3568,pca_uc_384_sq8_np512,0.8,True,True,True,1,1,True,False,True
3568,pca_uc_512_sq8_np512,0.9,True,True,True,1,1,True,False,True
3568,pq_np256,0.8,True,True,True,1,1,True,False,True
